ID,Hospital,Doctors,Pop,TrAcc,Popd,Pop65r,Emp3r,IncP
40545,0 ,0 ,1613 ,6 ,0.2005 ,0.4222 ,0.7241,0.5933
40546,1 ,4 ,3554 ,9 ,0.4373 ,0.3838 ,0.7500,0.6542
40601,0 ,3 ,12369 ,97 ,2.7758 ,0.2762 ,0.7347,0.9658
40602,1 ,10 ,11810 ,61 ,0.8940 ,0.3229 ,0.8362,0.7879
40604,1 ,15 ,10216 ,51 ,12.7065 ,0.2672 ,0.8146,0.7653
40605,4 ,23 ,20115 ,146 ,5.5689 ,0.2570 ,0.7955,0.6717
40608,0 ,7 ,5741 ,58 ,4.0316 ,0.2700 ,0.6329,0.7326
40609,0 ,2 ,3408 ,10 ,1.0640 ,0.2849 ,0.7819,0.7761
40610,2 ,20 ,25543 ,142 ,6.0759 ,0.2522 ,0.6839,0.7919
40621,3 ,57 ,34387 ,358 ,7.3887 ,0.1888 ,0.5044,1.2844
40625,3 ,25 ,22898 ,157 ,1.5136 ,0.2818 ,0.6363,1.0403
40642,1 ,10 ,7053 ,43 ,12.4173 ,0.2382 ,0.5941,1.1679
40646,0 ,4 ,8172 ,79 ,1.3096 ,0.2887 ,0.5232,1.0294
40647,2 ,21 ,20837 ,130 ,1.7460 ,0.2708 ,0.7668,1.0515
41201,25 ,980 ,241361 ,3167 ,5.5946 ,0.2079 ,0.8316,1.2121
41202,15 ,245 ,131116 ,1064 ,2.6898 ,0.2406 ,0.7685,0.9707
41203,7 ,119 ,64723 ,875 ,9.0231 ,0.1805 ,0.7061,1.2943
41204,2 ,40 ,22739 ,163 ,2.3459 ,0.2662 ,0.6724,0.8719
41205,10 ,93 ,58190 ,466 ,2.2821 ,0.2412 ,0.6308,0.9965
41206,5 ,89 ,51497 ,502 ,2.6349 ,0.2400 ,0.7245,1.0145
41207,5 ,54 ,32117 ,221 ,2.8650 ,0.2423 ,0.7064,0.9386
41208,3 ,57 ,45852 ,534 ,4.7837 ,0.2095 ,0.7367,1.0814
41209,4 ,122 ,30392 ,132 ,2.4023 ,0.2599 ,0.7686,0.9007
41210,3 ,28 ,33537 ,404 ,2.6827 ,0.2296 ,0.6336,1.1229
41327,1 ,59 ,16100 ,214 ,3.6641 ,0.1876 ,0.5691,1.2153
41341,2 ,13 ,18889 ,152 ,8.5393 ,0.1922 ,0.6172,1.3104
41345,1 ,8 ,9090 ,92 ,7.1071 ,0.1867 ,0.6114,1.2348
41346,2 ,42 ,27157 ,292 ,5.2336 ,0.2407 ,0.6400,1.1183
41387,0 ,3 ,6738 ,21 ,1.8717 ,0.2366 ,0.6728,0.8451
41401,2 ,32 ,21570 ,152 ,3.2781 ,0.2492 ,0.5757,0.9380
41423,2 ,16 ,7956 ,81 ,6.9424 ,0.3004 ,0.5463,0.8968
41424,3 ,14 ,9628 ,100 ,3.9330 ,0.2582 ,0.6057,1.0380
41425,4 ,53 ,27057 ,229 ,2.7204 ,0.2787 ,0.7920,0.9443
41441,1 ,12 ,10660 ,45 ,1.4365 ,0.2814 ,0.6407,0.6952
42201,43 ,1829 ,455206 ,2777 ,11.2018 ,0.2259 ,0.8470,1.1716
42202,19 ,663 ,258262 ,1505 ,7.0951 ,0.2324 ,0.8222,1.0962
42203,7 ,115 ,50045 ,276 ,6.0463 ,0.2671 ,0.7624,0.8774
42204,15 ,353 ,144034 ,1121 ,4.6129 ,0.2056 ,0.7531,1.0983
42205,5 ,331 ,88040 ,635 ,6.9685 ,0.1821 ,0.8129,1.1737
42207,7 ,51 ,38389 ,96 ,1.6292 ,0.2984 ,0.7655,0.7959
42208,5 ,31 ,26993 ,60 ,2.0708 ,0.2806 ,0.6912,0.8148
42209,3 ,56 ,38481 ,65 ,0.5429 ,0.2620 ,0.7790,0.9288
42210,7 ,45 ,31414 ,51 ,2.2682 ,0.2972 ,0.7597,0.7880
42211,5 ,78 ,44765 ,75 ,1.0639 ,0.3047 ,0.8030,0.8320
42212,2 ,33 ,33680 ,102 ,1.3920 ,0.2972 ,0.6787,0.7964
42213,4 ,79 ,49998 ,250 ,2.4163 ,0.2706 ,0.7453,0.7480
42214,4 ,59 ,54045 ,166 ,3.1814 ,0.2957 ,0.7021,0.7224
42307,2 ,52 ,42655 ,156 ,14.8056 ,0.1592 ,0.8421,1.4073
42308,2 ,60 ,29127 ,247 ,14.0710 ,0.1526 ,0.7078,1.1633
42321,1 ,12 ,9657 ,65 ,1.3006 ,0.2746 ,0.7599,0.7504
42322,1 ,39 ,15158 ,86 ,4.0693 ,0.2232 ,0.6551,0.9991
42323,1 ,20 ,15367 ,38 ,2.7456 ,0.2343 ,0.5112,0.8331
42383,0 ,1 ,3268 ,3 ,1.2836 ,0.3914 ,0.8926,0.6031
42388,2 ,15 ,5922 ,35 ,1.8466 ,0.2769 ,0.7430,0.8512
42389,0 ,6 ,5390 ,6 ,1.7824 ,0.2644 ,0.6150,0.7243
42391,0 ,17 ,13697 ,86 ,4.2406 ,0.1972 ,0.7384,1.0302
42411,3 ,32 ,25039 ,37 ,1.1702 ,0.2968 ,0.7815,0.8426
43201,74 ,2603 ,669603 ,5369 ,25.0572 ,0.1850 ,0.8708,1.3120
43202,10 ,286 ,136886 ,739 ,2.0113 ,0.2567 ,0.7503,0.9487
43203,8 ,121 ,37583 ,132 ,1.7850 ,0.2787 ,0.8093,0.9816
43204,3 ,120 ,55960 ,420 ,9.7918 ,0.2680 ,0.8128,0.9822
43205,6 ,117 ,29120 ,113 ,1.7878 ,0.2986 ,0.7467,0.9363
43206,3 ,147 ,71851 ,451 ,4.7100 ,0.2550 ,0.7482,1.0040
43208,5 ,101 ,57726 ,340 ,1.9263 ,0.2892 ,0.7501,0.8953
43210,4 ,76 ,51862 ,342 ,1.8746 ,0.2601 ,0.5931,0.9410
43211,0 ,37 ,38023 ,294 ,5.1251 ,0.2212 ,0.7176,0.9963
43212,1 ,45 ,32502 ,130 ,2.5769 ,0.3045 ,0.7410,0.7999
43213,7 ,118 ,63089 ,434 ,3.3458 ,0.2550 ,0.7029,0.9340
43214,3 ,47 ,29636 ,189 ,0.7877 ,0.3017 ,0.7594,0.8964
43215,11 ,187 ,96473 ,322 ,1.4121 ,0.3091 ,0.7860,0.7903
43216,4 ,96 ,51647 ,336 ,9.7136 ,0.1854 ,0.6308,1.2793
43341,4 ,25 ,19641 ,130 ,5.3257 ,0.2449 ,0.5861,0.9516
43342,2 ,24 ,7962 ,71 ,4.0643 ,0.3002 ,0.7524,1.0288
43348,3 ,17 ,12254 ,36 ,0.8508 ,0.3589 ,0.6797,0.7048
43364,0 ,2 ,5626 ,38 ,2.3057 ,0.2810 ,0.7429,0.8509
43367,0 ,8 ,11203 ,56 ,1.6246 ,0.3130 ,0.4773,0.8159
43368,1 ,17 ,17381 ,60 ,8.9408 ,0.2385 ,0.4462,1.0082
43369,1 ,12 ,11900 ,59 ,1.2051 ,0.3418 ,0.4635,0.7829
43385,3 ,44 ,30772 ,256 ,4.6759 ,0.2259 ,0.6606,0.9931
43403,2 ,51 ,29107 ,256 ,2.9374 ,0.1908 ,0.5379,1.1877
43404,3 ,66 ,32434 ,372 ,8.6330 ,0.1594 ,0.7755,1.2846
43423,0 ,2 ,4687 ,24 ,0.4045 ,0.3185 ,0.8381,0.9110
43424,1 ,12 ,8621 ,31 ,0.6293 ,0.3094 ,0.7843,0.7484
43425,0 ,2 ,1708 ,3 ,0.2809 ,0.3308 ,0.7432,0.5978
43428,0 ,5 ,7081 ,17 ,0.4049 ,0.3283 ,0.7797,0.7997
43432,0 ,1 ,6352 ,22 ,0.8225 ,0.2439 ,0.4853,0.9964
43433,1 ,11 ,12254 ,100 ,0.8925 ,0.2914 ,0.8372,0.8042
43441,0 ,22 ,18116 ,88 ,1.8299 ,0.2557 ,0.7625,0.8908
43442,2 ,18 ,8492 ,132 ,5.0972 ,0.2386 ,0.8082,1.0797
43443,3 ,38 ,32782 ,208 ,4.9919 ,0.2146 ,0.7771,1.0775
43444,2 ,11 ,11604 ,49 ,2.0052 ,0.3134 ,0.6556,0.7919
43447,4 ,19 ,18761 ,53 ,0.3443 ,0.3701 ,0.7191,0.6530
43468,1 ,13 ,13232 ,68 ,3.9748 ,0.2767 ,0.7934,0.8222
43482,2 ,27 ,20840 ,67 ,0.8914 ,0.3312 ,0.7028,0.7595
43484,0 ,2 ,5424 ,32 ,1.5967 ,0.3204 ,0.6410,0.6759
43501,0 ,7 ,11647 ,49 ,1.3723 ,0.2323 ,0.5699,0.8251
43505,1 ,35 ,11398 ,23 ,0.6872 ,0.3125 ,0.6703,0.8238
43506,0 ,2 ,4726 ,9 ,0.9762 ,0.3311 ,0.6318,0.6502
43507,1 ,3 ,2597 ,3 ,0.1352 ,0.3747 ,0.7415,0.6457
43510,0 ,3 ,5398 ,17 ,0.5710 ,0.3051 ,0.5983,0.6765
43511,0 ,1 ,1358 ,1 ,0.0537 ,0.3984 ,0.6544,0.7953
43512,0 ,1 ,3901 ,6 ,0.3219 ,0.2740 ,0.6777,0.6852
43513,0 ,2 ,4786 ,11 ,0.2304 ,0.3598 ,0.7165,0.5963
43514,1 ,11 ,17300 ,24 ,1.0847 ,0.2809 ,0.6726,0.7760
43531,4 ,22 ,8927 ,19 ,1.3308 ,0.3212 ,0.7520,0.7618
44201,43 ,1052 ,462317 ,3377 ,9.2233 ,0.1762 ,0.7800,1.3227
44202,23 ,455 ,126959 ,885 ,10.1454 ,0.2500 ,0.9143,1.0686
44203,10 ,194 ,84368 ,602 ,1.7180 ,0.2408 ,0.7158,1.0982
44204,15 ,121 ,74165 ,372 ,1.1133 ,0.2654 ,0.7202,0.9543
44205,8 ,146 ,80297 ,312 ,0.8888 ,0.2878 ,0.6888,0.9741
44206,5 ,59 ,43352 ,212 ,1.4894 ,0.2977 ,0.6887,1.0216
44207,1 ,26 ,21456 ,51 ,2.6978 ,0.2939 ,0.6531,1.0624
44208,2 ,43 ,26534 ,96 ,0.5555 ,0.3799 ,0.8038,0.7949
44209,2 ,37 ,25114 ,93 ,1.2154 ,0.3293 ,0.6944,0.9181
44210,3 ,43 ,33567 ,163 ,1.1988 ,0.2922 ,0.5842,0.9154
44211,9 ,99 ,60809 ,368 ,1.3848 ,0.2893 ,0.6659,0.9961
44212,6 ,76 ,41548 ,150 ,0.6886 ,0.3518 ,0.7269,0.8720
44213,4 ,442 ,35386 ,182 ,1.1087 ,0.2665 ,0.8326,1.0739
44214,3 ,47 ,34206 ,111 ,1.0763 ,0.3409 ,0.5951,0.8844
44322,0 ,4 ,2469 ,1 ,3.6044 ,0.3102 ,0.7010,0.6748
44341,3 ,36 ,27640 ,175 ,3.7744 ,0.2202 ,0.6848,1.1338
44461,0 ,7 ,11108 ,51 ,0.4093 ,0.3409 ,0.7067,0.7898
44462,3 ,17 ,18276 ,82 ,0.6380 ,0.2827 ,0.8074,0.9301
45201,32 ,899 ,366897 ,3986 ,6.1477 ,0.1911 ,0.8480,1.2257
45202,26 ,334 ,170955 ,1630 ,2.6168 ,0.2454 ,0.7220,0.9663
45203,14 ,254 ,135182 ,1085 ,1.5575 ,0.2475 ,0.7204,0.9943
45204,7 ,118 ,44227 ,295 ,1.5020 ,0.2838 ,0.7555,0.9624
45205,8 ,82 ,41150 ,286 ,0.8677 ,0.2658 ,0.7938,0.9030
45206,6 ,93 ,63555 ,561 ,1.8899 ,0.2218 ,0.6920,0.9883
45207,2 ,36 ,22118 ,69 ,0.7499 ,0.3423 ,0.7728,0.7700
45208,5 ,50 ,34087 ,198 ,0.7772 ,0.2714 ,0.7453,0.8208
45209,4 ,42 ,23079 ,103 ,0.8155 ,0.3336 ,0.6988,0.7489
45301,3 ,414 ,28696 ,287 ,6.0021 ,0.1335 ,0.6735,1.1492
45321,0 ,3 ,5073 ,17 ,0.2842 ,0.3178 ,0.4552,0.7627
45322,2 ,9 ,11614 ,43 ,1.8385 ,0.2731 ,0.5936,0.9173
45341,1 ,23 ,24545 ,158 ,2.2312 ,0.2068 ,0.7271,0.9481
45361,1 ,8 ,10623 ,47 ,1.2442 ,0.3184 ,0.6420,0.7576
45362,2 ,7 ,8670 ,63 ,0.9757 ,0.3146 ,0.6008,0.7188
45382,2 ,20 ,21692 ,144 ,1.6596 ,0.2457 ,0.5929,0.8410
45383,0 ,5 ,7478 ,24 ,0.7854 ,0.2771 ,0.5850,0.8268
45401,3 ,35 ,22522 ,204 ,5.1280 ,0.2241 ,0.7746,1.0432
45402,0 ,16 ,18608 ,159 ,3.0159 ,0.1983 ,0.7180,1.0074
45403,0 ,2 ,1307 ,1 ,0.0481 ,0.4078 ,0.7000,0.8516
45404,0 ,2 ,5531 ,19 ,0.3788 ,0.2726 ,0.5485,0.7930
45405,2 ,21 ,17323 ,133 ,1.9190 ,0.2411 ,0.6052,0.8567
45406,1 ,7 ,11811 ,71 ,1.1542 ,0.2683 ,0.7249,0.7479
45421,3 ,33 ,19207 ,132 ,1.5942 ,0.2381 ,0.6273,0.8755
45429,1 ,2 ,2119 ,4 ,0.1130 ,0.3525 ,0.5713,0.7593
45430,1 ,4 ,3478 ,4 ,0.0649 ,0.3574 ,0.5934,0.7915
45431,1 ,6 ,6874 ,14 ,0.1532 ,0.4049 ,0.6668,0.6869
45441,1 ,25 ,14778 ,50 ,0.6227 ,0.3268 ,0.7108,0.8116
45442,1 ,3 ,5031 ,25 ,0.1812 ,0.3800 ,0.5400,0.6506
45443,1 ,4 ,4812 ,8 ,0.2801 ,0.3213 ,0.6784,0.6581
46201,91 ,2082 ,604367 ,4877 ,11.0475 ,0.1878 ,0.8549,1.2485
46203,17 ,217 ,106208 ,827 ,2.3690 ,0.2357 ,0.7841,0.9639
46204,8 ,60 ,25150 ,154 ,3.3587 ,0.2939 ,0.7079,0.9389
46206,2 ,49 ,25072 ,132 ,1.8669 ,0.3273 ,0.6817,0.7941
46208,5 ,101 ,57907 ,378 ,1.7544 ,0.2555 ,0.6985,0.8938
46209,5 ,57 ,22119 ,118 ,0.7578 ,0.3397 ,0.7220,0.8278
46210,10 ,111 ,46822 ,279 ,3.1422 ,0.3003 ,0.8043,0.8737
46213,2 ,29 ,18198 ,61 ,0.8845 ,0.2872 ,0.7987,0.8583
46214,3 ,28 ,18928 ,129 ,1.1683 ,0.3325 ,0.6789,0.8058
46215,12 ,210 ,102370 ,552 ,1.4977 ,0.2592 ,0.6953,0.9837
46216,9 ,88 ,52411 ,317 ,2.0711 ,0.2787 ,0.6981,0.9296
46217,6 ,55 ,42287 ,259 ,1.0832 ,0.3290 ,0.6951,0.7507
46218,15 ,185 ,127309 ,1077 ,2.1089 ,0.2152 ,0.7083,1.0439
46219,6 ,53 ,32993 ,217 ,2.9448 ,0.2622 ,0.6395,0.9360
46220,6 ,80 ,41677 ,220 ,1.4709 ,0.3363 ,0.7631,0.8657
46221,3 ,44 ,34770 ,201 ,1.1993 ,0.2957 ,0.6961,0.8195
46222,7 ,131 ,49617 ,196 ,1.6204 ,0.2355 ,0.8547,0.8917
46223,4 ,64 ,42191 ,204 ,1.1790 ,0.3302 ,0.6277,0.8010
46303,0 ,0 ,462 ,0 ,0.1473 ,0.3009 ,0.7744,0.8139
46304,0 ,0 ,673 ,0 ,0.0664 ,0.3195 ,0.9665,0.8841
46392,5 ,42 ,25688 ,129 ,0.8466 ,0.3475 ,0.6406,0.8304
46404,0 ,7 ,11958 ,19 ,1.0292 ,0.3119 ,0.6330,0.6862
46421,1 ,10 ,9380 ,55 ,0.9336 ,0.3449 ,0.6945,0.7119
46441,6 ,84 ,22908 ,199 ,4.8217 ,0.2469 ,0.8459,1.0292
46442,3 ,69 ,44671 ,268 ,4.3573 ,0.2170 ,0.8251,1.1158
46443,0 ,4 ,7261 ,43 ,0.8932 ,0.3484 ,0.6790,0.7594
46452,1 ,13 ,12566 ,51 ,0.8706 ,0.3268 ,0.6651,0.7194
46468,0 ,11 ,15303 ,115 ,1.5179 ,0.2956 ,0.5648,0.7976
46482,0 ,7 ,7122 ,43 ,2.5720 ,0.3324 ,0.6919,0.6862
46490,1 ,18 ,10015 ,40 ,0.6139 ,0.3868 ,0.7552,0.6433
46491,0 ,5 ,9897 ,21 ,0.4633 ,0.4122 ,0.6732,0.5977
46492,2 ,15 ,18307 ,93 ,0.5942 ,0.3475 ,0.7092,0.6727
46501,0 ,4 ,9194 ,34 ,0.6673 ,0.3206 ,0.7180,0.8035
46502,1 ,6 ,6751 ,20 ,0.6115 ,0.2896 ,0.8270,0.8682
46505,1 ,14 ,13761 ,41 ,0.2544 ,0.2749 ,0.7720,0.8451
46523,0 ,1 ,2013 ,0 ,0.2236 ,0.3279 ,0.7039,0.6061
46524,0 ,1 ,2048 ,1 ,0.1987 ,0.3892 ,0.5995,0.8921
46525,2 ,15 ,10782 ,20 ,0.4495 ,0.3293 ,0.7406,0.7621
46527,0 ,4 ,6002 ,28 ,0.7312 ,0.2909 ,0.7738,0.7186
46529,1 ,4 ,8572 ,14 ,1.5054 ,0.3237 ,0.7435,0.7486
46530,2 ,21 ,12892 ,32 ,1.2293 ,0.2634 ,0.8331,0.7503
46531,0 ,4 ,7020 ,19 ,0.8737 ,0.3047 ,0.7315,0.5315
46532,0 ,1 ,7255 ,14 ,1.1571 ,0.3447 ,0.7345,0.4809
46533,0 ,8 ,7436 ,15 ,1.8420 ,0.2903 ,0.7990,0.7902
46534,1 ,6 ,7115 ,8 ,1.3351 ,0.2871 ,0.8177,0.7717
46535,1 ,5 ,5731 ,7 ,2.7970 ,0.2844 ,0.8126,0.6147
47201,16 ,580 ,312393 ,1903 ,80.0187 ,0.1644 ,0.9266,1.0545
47205,3 ,100 ,89769 ,485 ,45.5680 ,0.1291 ,0.8777,0.9561
47207,3 ,81 ,45183 ,134 ,1.9731 ,0.1679 ,0.8427,0.8882
47208,10 ,205 ,106049 ,653 ,55.5521 ,0.1242 ,0.8605,0.9989
47209,6 ,152 ,59463 ,212 ,2.8275 ,0.1575 ,0.8453,0.7847
47210,3 ,86 ,55816 ,213 ,11.9700 ,0.1583 ,0.7374,0.7470
47211,9 ,321 ,126400 ,575 ,25.7959 ,0.1431 ,0.9080,0.8811
47212,3 ,211 ,52516 ,250 ,27.0005 ,0.1277 ,0.8330,0.9502
47213,3 ,252 ,113535 ,374 ,13.1971 ,0.1619 ,0.8226,0.6925
47214,4 ,89 ,53493 ,139 ,2.6153 ,0.2281 ,0.8156,0.7244
47215,1 ,19 ,39651 ,99 ,7.9781 ,0.1923 ,0.7886,0.7306
47301,0 ,2 ,5546 ,17 ,0.2847 ,0.2719 ,0.7205,0.6352
47302,0 ,1 ,3371 ,14 ,0.5314 ,0.2978 ,0.6641,0.5690
47303,0 ,1 ,1825 ,8 ,0.2231 ,0.2537 ,0.7683,0.8586
47306,1 ,6 ,9476 ,15 ,2.3755 ,0.2569 ,0.7918,0.5313
47308,1 ,18 ,14383 ,30 ,2.6483 ,0.2432 ,0.7957,0.5331
47311,0 ,1 ,9635 ,130 ,1.8967 ,0.1947 ,0.9256,3.7251
47313,1 ,5 ,5042 ,18 ,1.6098 ,0.2035 ,0.8009,0.7616
47314,1 ,15 ,10619 ,52 ,2.8107 ,0.2196 ,0.8222,0.7498
47315,0 ,2 ,5110 ,5 ,2.2442 ,0.2448 ,0.7968,0.5466
47324,0 ,12 ,37306 ,111 ,10.6073 ,0.1504 ,0.7475,0.8304
47325,1 ,10 ,13629 ,77 ,9.0618 ,0.1969 ,0.8353,0.9727
47326,2 ,25 ,26848 ,211 ,19.4975 ,0.1414 ,0.9262,1.0900
47327,2 ,20 ,15790 ,119 ,13.6947 ,0.1854 ,0.8467,0.9923
47328,1 ,63 ,15798 ,77 ,10.2186 ,0.1663 ,0.6905,0.8326
47329,2 ,389 ,33733 ,184 ,21.2961 ,0.1193 ,0.7356,0.8803
47348,1 ,28 ,15343 ,94 ,30.5637 ,0.1532 ,0.8801,0.8217
47350,5 ,206 ,33537 ,231 ,31.2845 ,0.1330 ,0.8483,0.9258
47353,0 ,1 ,790 ,0 ,0.4119 ,0.2418 ,0.9329,0.9013
47354,0 ,2 ,1077 ,0 ,0.6434 ,0.2080 ,0.9575,0.7196
47355,0 ,1 ,936 ,2 ,1.2251 ,0.3462 ,0.7659,0.5662
47356,0 ,1 ,531 ,0 ,1.4198 ,0.3107 ,0.9741,0.7533
47357,0 ,1 ,1448 ,1 ,0.4737 ,0.2072 ,0.5829,0.9199
47358,0 ,1 ,588 ,1 ,0.4489 ,0.1497 ,0.7263,1.0748
47359,0 ,1 ,1547 ,0 ,0.7122 ,0.2476 ,0.6484,0.5747
47360,0 ,1 ,1762 ,1 ,1.1427 ,0.2787 ,0.7113,0.7429
47361,1 ,6 ,9177 ,8 ,1.4452 ,0.2395 ,0.7741,0.6815
47362,1 ,45 ,25121 ,76 ,9.3387 ,0.1675 ,0.8038,0.7537
47375,0 ,1 ,1370 ,2 ,0.6253 ,0.2401 ,0.6571,0.4876
47381,0 ,1 ,4192 ,3 ,0.1255 ,0.2104 ,0.8581,0.7646
47382,0 ,2 ,1796 ,1 ,0.6204 ,0.1932 ,0.6776,0.7400
